price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
21.31,21.888494872038216,22.38540355701195,39.61611951846086,23.10232242210552,20.258677577894485,-0.5706160931368132,-0.5891656002655594,29.987767060784204,140544.8,244660.78150000004,-0.07094733249816607,28.59518,21.31,23.1023,20.2587,0,2025-01-11 04:00:00,0
21.2,21.851495360415527,22.35068184889384,43.43305040826327,22.617411347997567,20.516588652002433,-0.5303888865407522,-0.577410257520598,29.21604584359505,57616.69,239576.1055,-0.04396419072319773,28.59518,21.2,22.6174,20.5166,0,2025-01-11 08:00:00,0
21.5,21.77516246894738,22.299674717564667,39.40898972149745,22.272031597895726,20.657968402104274,-0.5287249624379626,-0.5676731985040709,28.778486600234633,72100.58,234271.6375,-0.04333188653744309,28.59518,21.5,22.575,20.658,0,2025-01-11 12:00:00,0
21.05,21.703242233809533,22.249491395307228,39.14858212358559,22.020652737538125,20.750347262461876,-0.5237891248937458,-0.5588963837820059,28.372181588542816,175346.51,224859.6005,-0.014095218421230698,28.59518,21.05,22.1025,20.629,0,2025-01-11 16:00:00,0
21.02,21.66864773535148,22.213825066079494,43.44165673463616,21.90417017226654,20.79482982773346,-0.48842584334322225,-0.5448022756942492,26.40807872843313,58135.1,220535.048,0.009141295267198077,28.59518,21.02,22.071,20.5996,1,2025-01-11 20:00:00,0
21.34,21.644014617698957,22.182302514468535,44.36628788021306,21.903433043750272,20.794566956249728,-0.44956941656326066,-0.5257557038680515,24.584268929759844,151671.15,193091.05,-0.008879436980442768,28.59518,21.34,22.407,20.7946,1,2025-01-12 00:00:00,0
21.41,21.598870368394294,22.142604376646243,41.84066610194622,21.82390077618551,20.806099223814492,-0.43314834809960345,-0.507234232714362,22.858866075117845,148807.91,186322.586,-0.03658433124599467,28.59518,21.41,22.4805,20.8061,1,2025-01-12 04:00:00,0
21.17,21.538977952356746,22.096619891287567,39.80700687258934,21.81927981186674,20.764720188133257,-0.4313010910628421,-0.492047604384058,22.182139736157996,40747.26,187551.8695,0.010034585042236489,28.59518,21.17,22.2285,20.7466,1,2025-01-12 08:00:00,0
20.97,21.50955148070372,22.062634797511585,43.64198851229996,21.800498979593037,20.820501020406965,-0.404197957019079,-0.4744776749110622,21.501307691734073,196008.84,181307.044,0.08880725293330274,28.59518,20.97,22.0185,20.5506,1,2025-01-12 12:00:00,0
21.23,21.45149895873194,22.017041276040544,40.145889602519986,21.797231986586848,20.766768013413152,-0.40468184963984655,-0.4605185098568191,20.75842676913147,97028.4,169165.04,0.05157426390842459,28.59518,21.23,22.2915,20.7668,0,2025-01-12 16:00:00,0
