price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label,reg_target
30.15,26.246070351389495,24.713613417045337,62.45722312920207,30.871422861951043,19.035577138048954,1.3830079627105185,0.7864044403277092,28.912093627250023,5538539.45,2623945.8085000003,0.23065964294616087,16.81252,16.8125,30.8714,16.4763,0,2024-12-13 04:00:00,0,0.003114186851211068
28.9,26.449301746495255,24.85739328304356,59.97848377314802,31.181370202305217,19.40162979769478,1.3741844524917575,0.903960442760519,29.36953272075612,2589447.54,2572122.1955,0.22504012290681877,16.81252,16.8125,31.1814,16.4763,0,2024-12-13 08:00:00,1,0.03735024665257231
28.38,26.55984443730523,24.96533864449283,56.40851109437476,31.39867207043574,19.63732792956426,1.2901867228047834,0.981205698769372,29.225522791214214,1704883.03,2552550.757,0.15659791149663513,16.81252,16.8125,31.3987,16.4763,0,2024-12-13 12:00:00,1,0.06881564650488961
27.61,26.70652591946664,25.08826654078723,58.11694355662914,31.644881725411388,19.882118274588613,1.2487618722203493,1.0347169334595676,29.091799285211017,2065613.19,2522577.3970000003,0.172611821768813,16.81252,16.8125,31.6449,16.4763,0,2024-12-13 16:00:00,1,0.05978647686832739
28.1,26.9239996414222,25.241275696050476,61.09912518190451,31.814611698211277,20.480388301788725,1.273072751423765,1.0823880970524071,29.3954665611901,1332917.73,2431710.3095,0.2592493619705697,16.81252,16.8125,31.8146,16.4763,0,2024-12-13 20:00:00,1,0.04725767506036568
28.99,27.16361872319151,25.405931551107322,62.55104494700551,31.950934758073913,21.14506524192609,1.3135092208689052,1.128612321815707,30.391593324228506,1150419.7,2374308.743,0.19728358617418545,16.81252,16.8125,31.9509,16.4763,0,2024-12-14 00:00:00,0,-0.008152173913043546
29.44,27.387083606697082,25.566875411848212,62.783739486502725,32.06325893333561,21.771741066664386,1.33580549498269,1.1700509564491035,31.31656817562131,2628162.93,2334386.4614999997,0.18682391398829312,16.81252,16.8125,32.0633,16.4763,0,2024-12-14 04:00:00,0,-0.013215859030837022
29.51,27.614980406059267,25.732095983932595,63.72014179696705,32.13931812223726,22.429681877762736,1.3595896927073596,1.2079587037007546,32.40394801091445,875363.13,2335269.78,0.15621426699821678,16.81252,16.8125,32.1393,16.4763,1,2024-12-14 08:00:00,0,-0.016118200134318347
29.78,27.876410843577432,25.913582415935238,65.71574144180417,32.126426267707664,23.25657373229234,1.4089979422898544,1.2481665514185747,32.77204441744036,1456171.37,2428104.4375,0.20219922128726167,16.81252,16.8125,32.1264,16.4763,1,2024-12-14 12:00:00,0,-0.05270092226613959
30.36,28.002466953712915,26.042461536878953,58.75483026594467,31.88616855449999,24.13183144550002,1.3391155401987547,1.2663563491746106,33.113848223500135,2782242.0,2470613.366,0.16381912515811092,16.81252,16.8125,31.8862,16.4763,1,2024-12-14 16:00:00,0,-0.013698630136986254
29.2,28.108898672406923,26.163149319746445,58.29620953889594,31.68234324281142,24.85665675718858,1.2627220281308205,1.2656294849658527,33.3240311268213,1823265.2,2394017.9125,0.13102416046957968,16.81252,16.8125,31.6823,16.4763,1,2024-12-14 20:00:00,0,0.0003434065934065251
29.12,28.222336894082456,26.28616307191325,59.07034224662391,31.294427089943227,25.79457291005677,1.2028385411473295,1.2530712962021482,33.16466821157808,1139864.5,2402403.8245,0.14304402771329405,16.81252,16.8125,31.2944,16.4763,1,2024-12-15 00:00:00,0,-0.01126279863481235
29.3,28.27354290416984,26.3831762847794,55.72822968704079,30.60853436699169,26.949465633008316,1.0991367944662755,1.2222843958549736,33.22731221007352,1251900.21,2437063.6445,0.11731902910298295,16.81252,16.8125,30.6085,16.4763,1,2024-12-15 04:00:00,1,0.017385257301808066
28.76,28.323681675201286,26.477953685376285,55.927147492970995,30.511931512713037,27.223068487286962,1.008554094992899,1.1795383356825588,33.23229588933286,1401130.09,2292684.3635,0.04411586708852178,16.81252,16.8125,30.5119,16.4763,1,2024-12-15 08:00:00,0,-0.004861111111111131
